,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,26363000.0,30810000.0,28360000.0,25814000.0,26145000.0,24536000.0,33295000,53591000,54243000,73266000,82059000,138024000,80757000,67280000,120130000
net_income,0.0,42374000.0,-3971000.0,9071000.0,31928000.0,32518000.0,6110000,-28875000,-65095000,-74266000,-57364000,39838000,41563000,171495000,292925000
depreication,0.0,37307000.0,40051000.0,40131000.0,40343000.0,40385000.0,41059000,44859000,42805000,37981000,35455000,43912000,46978000,61563000,81303000
long_term_debt,0.0,0.0,559652000.0,507890000.0,501364000.0,435547000.0,19982000,53632000,48715000,453780000,972734000,1042445000,894152000,1330339000,1211291000
long_term_assets,0.0,0.0,940044000.0,894031000.0,859662000.0,819859000.0,837017000,847289000,719328000,598496000,1134515000,1189955000,1175578000,1850756000,1869168000
revenue,0.0,0.0,0.0,0.0,0.0,0.0,138615000,164919000,166837000,159278000,157097000,261102000,282813000,447954000,645645000
