,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,10478000.0,3250000.0,48478000.0,113288000.0,24440000.0,75338000.0,42389000.0,14184000.0,11167000.0,15852000.0,34458000.0,186995000.0,216510000.0,145459000.0,6546000.0
revenue,0.0,622244000.0,686922000.0,627333000.0,687584000.0,731418000.0,806831000.0,856878000.0,637468000.0,592159000.0,620795000.0,711518000.0,733601000.0,726149000.0,648781000.0
net_income,0.0,17468000.0,34609000.0,16528000.0,-3340000.0,-34361000.0,10295000.0,-6189000.0,-8177000.0,-31260000.0,-6293000.0,49339000.0,66103000.0,49432000.0,-34055000.0
eps_diluted,0.0,0.3,0.59,0.28,-0.04,-0.57,0.17,-0.1,-0.13,-0.51,-0.1,0.76,1.0,0.75,-0.52
depreication,0.0,33023000.0,34301000.0,37282000.0,37430000.0,46622000.0,50129000.0,64585000.0,54826000.0,55962000.0,50389000.0,37145000.0,0.0,0.0,0.0
long_term_debt,0.0,0.0,132817000.0,386117000.0,449071000.0,478899000.0,524887000.0,551480000.0,570236000.0,578391000.0,485071000.0,526776000.0,500022000.0,475706000.0,481854000.0
long_term_assets,0.0,0.0,470856000.0,462682000.0,512704000.0,491592000.0,547488000.0,568391000.0,586362000.0,570173000.0,523573000.0,596840000.0,595331000.0,670238000.0,798939000.0
