,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,155457000.0,50166000.0,285884000.0,76970000.0,397873000.0,944320000.0,746300000.0,573000000.0,597300000.0,814900000.0,1609500000.0,1341500000.0,2203600000.0
depreication,0.0,27291000.0,32066000.0,65452000.0,102636000.0,9688000.0,5835000.0,13000000.0,10600000.0,10800000.0,11300000.0,13300000.0,7500000.0
revenue,0.0,0.0,20138687000.0,19151455000.0,19828155000.0,13123929000.0,15920424000.0,21786600000.0,6292900000.0,6301500000.0,15115900000.0,27253400000.0,46830300000.0
net_income,0.0,0.0,1956000.0,31156000.0,-277611000.0,-119529000.0,54558000.0,241892000.0,-353800000.0,53000000.0,-1392400000.0,231000000.0,2876800000.0
eps_diluted,0.0,0.0,0.08,0.76,-3.34,-1.24,0.54,2.14,-2.97,0.44,-11.64,1.9,22.84
long_term_debt,0.0,0.0,2313054000.0,2380086000.0,2795171000.0,3373143000.0,4237247000.0,4636060000.0,4065800000.0,4574100000.0,7105100000.0,8055500000.0,6635600000.0
long_term_assets,0.0,0.0,1945798000.0,2213302000.0,2817337000.0,3083113000.0,4214672000.0,4315034000.0,4768500000.0,5308700000.0,6632400000.0,6442200000.0,7002800000.0
