,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,41157000.0,50111000.0,31923000.0,57073000.0,43694000.0,44643000.0,128428000.0,103915000.0,67101000.0
revenue,0.0,249034000.0,67572000.0,146212000.0,577905000.0,563111000.0,843795000.0,844957000.0,819760000.0
eps_diluted,0.0,-0.64,-0.05,-0.18,-0.02,-1.36,0.81,-0.65,0.12
long_term_debt,0.0,0.0,77069000.0,262802000.0,344654000.0,252732000.0,696665000.0,694670000.0,636763000.0
long_term_assets,0.0,0.0,130145000.0,628664000.0,678724000.0,535613000.0,1099619000.0,866747000.0,777578000.0
net_income,0.0,0.0,0.0,0.0,-76810000.0,-150363000.0,123760000.0,-96308000.0,20488000.0
