,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,3040000.0,4412000.0,8578000.0,60765000.0,102754000.0,59978000.0,531575000.0,467171000.0,488035000.0,198725000.0
revenue,0.0,42421000.0,58720000.0,76846000.0,104352000.0,147094000.0,200882000.0,271141000.0,368433000.0,431892000.0
net_income,0.0,-623000.0,-10824000.0,-11286000.0,-19634000.0,-47515000.0,-52250000.0,-93396000.0,-94796000.0,-61174000.0
eps_diluted,0.0,-0.05,-0.88,-0.68,-0.7,-1.63,-1.58,-2.7,-2.5,-1.76
depreication,0.0,700000.0,1400000.0,1700000.0,1900000.0,1800000.0,2200000.0,2700000.0,3800000.0,5100000.0
long_term_debt,0.0,0.0,57765000.0,63783000.0,201962000.0,235474000.0,169366000.0,236228000.0,1129338000.0,809965000.0
long_term_assets,0.0,0.0,23889000.0,25439000.0,52952000.0,99665000.0,212166000.0,362492000.0,823896000.0,753423000.0
