,2016,2017,2018,2019,2020,2021,2022,2023
net_income,-73486000.0,-70063000.0,-83973000.0,-99011000.0,-175522000.0,-266944000.0,-306866000.0,-345398000.0
cash_and_equiv,33205000.0,69305000.0,61902000.0,147831000.0,706192000.0,429697000.0,473904000.0,455826000.0
depreication,4062000.0,3751000.0,3703000.0,5792000.0,12783000.0,14177000.0,13671000.0,16110000.0
revenue,0.0,114805000.0,166028000.0,267016000.0,421720000.0,590380000.0,873782000.0,1284040000.0
long_term_assets,0.0,15980000.0,85562000.0,167240000.0,215371000.0,265608000.0,332186000.0,352309000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,-4.53,-4.75,-5.03
