,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,1909000.0,8269000.0,20283000.0,34824000.0,9224000.0,8043000.0,22595000.0,17287000.0,30436000.0,48258000.0
net_income,0.0,-10189000.0,-5170000.0,-9686000.0,-16493000.0,-21638000.0,-3096000.0,-18210000.0,376000.0,-32947000.0
long_term_debt,0.0,0.0,9439000.0,13408000.0,21519000.0,20476000.0,15903000.0,9943000.0,4640000.0,5783000.0
long_term_assets,0.0,0.0,573000.0,496000.0,1292000.0,1176000.0,1557000.0,1204000.0,767000.0,1902000.0
revenue,0.0,0.0,0.0,520000.0,345000.0,30000.0,2173000.0,7894000.0,29575000.0,1327000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,-0.81,-0.39,0.01,-0.55
