,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,213307.0,17618.0,2747294.0,724782.0,6360301.0,1393132.0,7312184.0,4479274.0,2959781.0,1659564.0,558988.0,7786743.0,6554948.0,15215285.0
net_income,0.0,-7909600.0,-10515124.0,-7150712.0,-17686472.0,-13066661.0,-11881137.0,-12175979.0,-12855767.0,-11692928.0,-8623123.0,-13027219.0,-14286442.0,-8267891.0
long_term_assets,0.0,1171211.0,471385.0,247121.0,1167931.0,1142742.0,4019260.0,4213897.0,1912776.0,1631688.0,1418427.0,2263454.0,3118955.0,2321985.0
depreication,0.0,371914.0,367556.0,313940.0,321074.0,442262.0,490641.0,706496.0,887305.0,547796.0,390424.0,285730.0,844438.0,1290480.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5389089.0,0.0,0.0,0.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.32,-2.07,-0.93
