,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,7300000.0,6238000.0,6410000.0,119199000.0,138040000.0,161752000.0,264113000.0,125271000.0,574909000.0,388802000.0,215150000.0
net_income,0.0,104511000.0,26892000.0,26078000.0,24499000.0,144293000.0,42008000.0,53613000.0,304391000.0,291824000.0,234118000.0
eps_diluted,0.0,17.89,4.6,4.44,4.25,25.09,7.34,9.32,51.27,46.49,38.06
depreication,0.0,125709000.0,134167000.0,144503000.0,147839000.0,181619000.0,197731000.0,216687000.0,265658000.0,339025000.0,350462000.0
long_term_debt,0.0,0.0,95623000.0,675883000.0,656427000.0,1341880000.0,1313964000.0,1942587000.0,2413203000.0,4150965000.0,4088059000.0
long_term_assets,0.0,0.0,1211919000.0,1234077000.0,1234629000.0,1980721000.0,1985371000.0,2970343000.0,3815525000.0,6453041000.0,6567185000.0
