,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,4846942.0,69944292.0,51939661.0,87125600.0,36489618.0,41897144.0,72033930.0,187797532.0,44867846.0
net_income,0.0,-13160093.0,-7562000.0,-10960000.0,-12900000.0,-16968000.0,-81035576.0,122834584.0,-54169029.0
depreication,0.0,11778.0,56512.0,80310.0,141733.0,255002.0,306848.0,237079.0,512505.0
long_term_assets,0.0,0.0,616677.0,869555.0,3381455.0,1030539.0,1082317.0,4065628.0,23885123.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,-1.39,1.76,-0.77
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208382779.0,1502748.0
