,2017,2018,2019,2020,2021
net_income,-10247000.0,-23846000.0,-39247000.0,-98565000.0,-131071000.0
cash_and_equiv,13406000.0,61031000.0,74025000.0,28122000.0,41800000.0
long_term_debt,20220000.0,12077000.0,20805000.0,21733000.0,29242000.0
long_term_assets,333000.0,398000.0,3671000.0,10208000.0,11756000.0
depreication,96000.0,105000.0,174000.0,508000.0,1793000.0
revenue,0.0,668000.0,2361000.0,320000.0,10831000.0
eps_diluted,0.0,0.0,0.0,-3.39,-2.98
