,2017,2018,2019,2020,2021,2022
revenue,82104000.0,96906000.0,145500000.0,318311000.0,930816000.0,1978645000.0
net_income,-31671000.0,-34729000.0,-7343000.0,170000.0,97104000.0,194479000.0
depreication,2761000.0,3321000.0,7940000.0,32376000.0,98377000.0,142640000.0
cash_and_equiv,0.0,78301000.0,27098000.0,601522000.0,187509000.0,675492000.0
long_term_debt,0.0,676947000.0,721320000.0,1430711000.0,4417641000.0,5950923000.0
long_term_assets,0.0,545622000.0,912694000.0,1146081000.0,6291626000.0,6317928000.0
eps_diluted,0.0,0.0,-1.62,-1.71,0.47,0.93
