,2020,2021,2022
revenue,125000.0,125000.0,125000.0
net_income,-17680000.0,-36124000.0,-18794000.0
cash_and_equiv,35053000.0,82642000.0,70058000.0
long_term_debt,5196000.0,5922000.0,5615000.0
long_term_assets,3136000.0,4260000.0,5746000.0
depreication,91000.0,200000.0,800000.0
eps_diluted,0.0,-1.91,-0.65
