,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,5747000.0,30496000.0,87176000.0,28947000.0,15256000.0,12620000.0,46407000.0,61926000.0,48668000.0,84386000.0,466005000.0
net_income,0.0,-37110000.0,1254000.0,-22960000.0,-37907000.0,-47217000.0,-31841000.0,-35183000.0,-229743000.0,-471716000.0,-547799000.0
depreication,0.0,2528000.0,5148000.0,5535000.0,6176000.0,7143000.0,7501000.0,7730000.0,8613000.0,11254000.0,16702000.0
revenue,0.0,0.0,159289000.0,52912000.0,212512000.0,52050000.0,66965000.0,83240000.0,391005000.0,625486000.0,820222000.0
eps_diluted,0.0,0.0,0.03,-2.68,-0.72,-0.9,-0.51,-0.46,-2.84,-5.21,-5.57
long_term_assets,0.0,0.0,17146000.0,14514000.0,36565000.0,33988000.0,27653000.0,59489000.0,69490000.0,143349000.0,182657000.0
