,2019,2021,2022,2023
revenue,642035000.0,384376000.0,560554000.0,972214000.0
net_income,-127742000.0,-228461000.0,-265395000.0,-220580000.0
depreication,57139000.0,69802000.0,83613000.0,99930000.0
eps_diluted,0.0,-1.64,-1.88,-1.1
cash_and_equiv,0.0,52887000.0,212833000.0,182115000.0
long_term_debt,0.0,1022840000.0,796029000.0,976709000.0
long_term_assets,0.0,1968702000.0,2054782000.0,2086689000.0
