,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-469919.0,-4404000.0,179686000.0,11830000.0,21721000.0,-1425000.0,119299000.0,164195000.0
cash_and_equiv,790635.0,26855000.0,135701000.0,146377000.0,285087000.0,173034000.0,249159000.0,98584000.0
long_term_assets,375010480.0,0.0,2687247000.0,2711271000.0,2644545000.0,2995923000.0,3005595000.0,3125137000.0
revenue,0.0,111998000.0,196221000.0,214815000.0,216666000.0,1016609000.0,1142036000.0,1358207000.0
eps_diluted,0.0,-0.05,1.74,0.12,0.17,-0.01,0.86,1.19
depreication,0.0,5843000.0,38170000.0,41411000.0,43334000.0,54940000.0,51681000.0,60086000.0
