,2018,2019,2020,2021,2022
net_income,-17348000.0,-52553000.0,-103270000.0,-83988000.0,-135665000.0
cash_and_equiv,51963000.0,11970000.0,142086000.0,31340000.0,28003000.0
long_term_assets,0.0,27349000.0,4514000.0,128059000.0,162681000.0
depreication,0.0,139000.0,305000.0,595000.0,3238000.0
revenue,0.0,0.0,0.0,19138000.0,77062000.0
eps_diluted,0.0,0.0,0.0,-2.77,-4.02
