,2019,2020,2021,2022
revenue,27583000.0,46252000.0,62565000.0,73390000.0
net_income,-99697000.0,-132204768.0,-32409000.0,-168723000.0
eps_diluted,-17.08,-26.87,-0.19,-0.84
cash_and_equiv,90002000.0,60206000.0,422841000.0,162561000.0
depreication,758000.0,1316000.0,2090000.0,5935000.0
long_term_assets,0.0,49859000.0,60061000.0,60433000.0
