,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,237734000.0,63510000.0,92840000.0,52681000.0,86400000.0,104100000.0,64800000.0,64100000.0,68500000.0,102400000.0,110900000.0,93200000.0,117000000.0,257400000.0,56900000.0
revenue,0.0,326527000.0,362648000.0,402084000.0,496005000.0,613165000.0,778216000.0,722500000.0,196700000.0,187900000.0,216800000.0,195100000.0,154600000.0,690600000.0,678400000.0
net_income,0.0,84615000.0,152303000.0,100710000.0,112151000.0,147200000.0,176200000.0,79800000.0,6100000.0,30900000.0,2600000.0,-8300000.0,-37900000.0,-27200000.0,-112000000.0
eps_diluted,0.0,0.86,1.54,1.1,1.3,1.77,2.25,1.07,0.09,0.43,0.03,-0.11,-0.5,-0.35,-1.39
depreication,0.0,9449000.0,7084000.0,7219000.0,9069000.0,8900000.0,13800000.0,25000000.0,26800000.0,48300000.0,54400000.0,73000000.0,35800000.0,62800000.0,52700000.0
long_term_debt,0.0,0.0,27466000.0,34387000.0,44967000.0,64509000.0,80600000.0,68700000.0,72300000.0,316600000.0,111500000.0,351300000.0,370700000.0,204300000.0,137200000.0
long_term_assets,0.0,0.0,119871000.0,192566000.0,268143000.0,319829000.0,501400000.0,482600000.0,566000000.0,907200000.0,847700000.0,1214100000.0,1029400000.0,835900000.0,924100000.0
