,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,3304067.0,81414436.0,203635798.0,92697098.0,6679024.0,7831084.0,7068483.0,14490011.0,15987478.0,60676605.0,66402000.0,52685000.0,76596000.0,723775000.0,3499488000.0
revenue,0.0,111193477.0,252814827.0,232169579.0,86858401.0,108999805.0,182571852.0,182040968.0,196219101.0,323199694.0,301600000.0,349991000.0,675602000.0,1678793000.0,4608350000.0
net_income,0.0,30835002.0,68571257.0,33323952.0,-111928941.0,-70943484.0,16649176.0,12956889.0,43493756.0,92841128.0,38125000.0,29524000.0,129195000.0,748924000.0,1819801000.0
eps_diluted,0.0,0.29,0.46,0.19,-0.64,-0.41,0.08,0.05,0.16,0.34,0.12,0.08,0.34,1.95,4.67
long_term_debt,0.0,0.0,254011025.0,383487154.0,516838401.0,484044004.0,542764744.0,445518297.0,412097584.0,360998779.0,287236944.0,646214923.0,284313336.0,550499000.0,736542000.0
long_term_assets,0.0,0.0,409232670.0,699023747.0,719796661.0,519055116.0,588181985.0,572075377.0,583405218.0,606418683.0,694860274.0,1027028000.0,1058872000.0,1600671000.0,2704933000.0
