,2016,2017,2018,2019,2020,2021,2022
net_income,-18750000.0,-17368000.0,-17338000.0,-27704000.0,-27167000.0,-75082000.0,-119687000.0
depreication,823000.0,1970000.0,3961000.0,4745000.0,6644000.0,6347000.0,6560000.0
cash_and_equiv,0.0,39007000.0,52183000.0,57408000.0,170056000.0,93287000.0,55498000.0
long_term_debt,0.0,7652000.0,15108000.0,19500000.0,26988000.0,39956000.0,54150000.0
long_term_assets,0.0,28821000.0,31922000.0,53116000.0,46177000.0,57516000.0,57876000.0
revenue,0.0,0.0,1091000.0,884000.0,1348000.0,48214000.0,19945000.0
eps_diluted,0.0,0.0,0.0,0.0,-2.79,-0.95,-1.32
