,2019,2020,2021,2022
net_income,1306153.0,-1874080.0,-12024000.0,5070000.0
cash_and_equiv,362570.0,171540.0,28565000.0,24594000.0
long_term_assets,130311535.0,130681047.0,313000.0,2285000.0
eps_diluted,0.0,-0.11,-0.48,0.13
revenue,0.0,0.0,43036000.0,47363000.0
depreication,0.0,0.0,253000.0,449000.0
