,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,4142000.0,4634000.0,4634000.0,7838000.0,2266000.0,2312000.0,8943000.0,28285000.0,26780000.0,1891000.0,1856000.0,4131000.0,6146000.0,4183000.0
net_income,0.0,2433000.0,2559000.0,2063000.0,1636000.0,2566000.0,2331000.0,2032000.0,754000.0,-3942000.0,-5462000.0,-867000.0,441000.0,4832000.0
eps_diluted,0.0,0.34,0.35,0.28,0.22,0.34,0.31,0.26,0.1,-0.51,-0.69,-0.1,0.05,0.57
long_term_debt,0.0,30743000.0,38568000.0,28564000.0,27124000.0,36575000.0,44614000.0,31048000.0,28336000.0,77975000.0,83834000.0,61193000.0,74303000.0,73783000.0
long_term_assets,0.0,46984000.0,51501000.0,54123000.0,57871000.0,63092000.0,77119000.0,73567000.0,73623000.0,120896000.0,118081000.0,109030000.0,111550000.0,117950000.0
depreication,0.0,3949000.0,3942000.0,4523000.0,4878000.0,5023000.0,6041000.0,6283000.0,6240000.0,9384000.0,10376000.0,11662000.0,11616000.0,11884000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49072000.0,39065000.0,73162000.0,56122000.0,60654000.0,73168000.0,86443000.0
