,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,83858000.0,15338000.0,-24714000.0,72366000.0,20761000.0,-2094000.0,26764000.0,139791000.0,171886000.0
eps_diluted,2.75,0.5,-0.81,2.31,0.68,-0.08,0.94,4.81,5.92
cash_and_equiv,0.0,0.0,14199000.0,55432000.0,9808000.0,7050000.0,10606000.0,15100000.0,30985000.0
long_term_debt,0.0,243054000.0,538816000.0,545133000.0,484724000.0,588726000.0,562037000.0,444822000.0,508492000.0
long_term_assets,0.0,558767000.0,622419000.0,662501000.0,723563000.0,945432000.0,929904000.0,962145000.0,1054403000.0
revenue,0.0,0.0,0.0,1475194000.0,386634000.0,326650000.0,340272000.0,1684625000.0,0.0
