,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,3736716.0,4387817.0,3719265.0,4040197.0,4554592.0,124343817.0,-17560687.0,-14129966.0,-5280357.0,-6943819.0
eps_diluted,0.08,0.1,0.08,0.09,0.07,0.0,0.0,0.0,0.0,-0.11
cash_and_equiv,46655575.0,50322164.0,37266652.0,35981482.0,39360457.0,27719634.0,22149122.0,17275622.0,11194702.0,7971380.0
long_term_assets,16591805.0,14983572.0,22954288.0,23310967.0,30989211.0,17706912.0,70747462.0,69682978.0,67753847.0,59328749.0
depreication,1709528.0,1730000.0,1223389.0,1335532.0,1410915.0,1938953.0,2520190.0,4584493.0,3613200.0,3275339.0
revenue,0.0,0.0,0.0,0.0,0.0,194690.0,14043806.0,24853264.0,31731078.0,29986208.0
