,2020,2021,2022
net_income,-14691.0,-38241000.0,-71521000.0
long_term_assets,33000.0,28356000.0,48975000.0
revenue,0.0,8196000.0,13102000.0
eps_diluted,0.0,-1.64,-0.7
cash_and_equiv,0.0,11729000.0,57888000.0
depreication,0.0,4700000.0,7000000.0
