,2019,2020,2021,2022
revenue,172377000.0,249659000.0,371022000.0,497999000.0
net_income,-31125000.0,-57294000.0,-191995000.0,-232132000.0
eps_diluted,-8.21,-21.03,-21.73,-0.82
cash_and_equiv,74999000.0,95382000.0,747861000.0,304083000.0
depreication,6260000.0,11169000.0,13294000.0,11504000.0
long_term_assets,0.0,55020000.0,61436000.0,103206000.0
