,2015,2016,2017,2018,2019,2020,2021,2022
net_income,5626000.0,16662000.0,56454000.0,57883000.0,10729000.0,33279000.0,70899000.0,72804000.0
eps_diluted,-517.68,0.7,2.15,2.3,0.47,1.42,2.45,2.51
depreication,9936000.0,9497000.0,12509000.0,23064000.0,21869000.0,24246000.0,25992000.0,35100000.0
revenue,0.0,405747000.0,655892000.0,823611000.0,620837000.0,914236000.0,1096917000.0,1280069000.0
long_term_debt,0.0,139014000.0,333958000.0,288621000.0,341921000.0,362306000.0,501056000.0,467010000.0
long_term_assets,0.0,125401000.0,279230000.0,273914000.0,289608000.0,278458000.0,558105000.0,570284000.0
cash_and_equiv,0.0,0.0,0.0,0.0,0.0,252899000.0,75495000.0,86470000.0
