,2021,2022,2023
revenue,154307000.0,187154000.0,159021000.0
net_income,-29676000.0,-20255000.0,-14969000.0
eps_diluted,-0.2,-0.3,-0.22
cash_and_equiv,44605000.0,25690000.0,13083000.0
long_term_assets,28355000.0,31511000.0,19603000.0
depreication,1081000.0,1211000.0,1142000.0
