,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,7099000.0,8618000.0,25208000.0,51643000.0,8671000.0,20023000.0,20462000.0,88628000.0,127562000.0,78832000.0
net_income,0.0,-15832000.0,-7702000.0,-6266000.0,-11149000.0,-16270000.0,-17300000.0,-9651000.0,-101361000.0,-116155000.0
depreication,0.0,242000.0,492000.0,568000.0,1597000.0,2269000.0,3445000.0,6900000.0,9842000.0,13405000.0
long_term_debt,0.0,0.0,39327000.0,59547000.0,65701000.0,65233000.0,85055000.0,87004000.0,97543000.0,124031000.0
long_term_assets,0.0,0.0,5043000.0,19548000.0,13542000.0,13228000.0,133420000.0,133914000.0,157445000.0,159450000.0
revenue,0.0,0.0,0.0,64072000.0,28183000.0,41782000.0,59104000.0,78809000.0,322825000.0,410921000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,-2.16,-1.58,-3.46,-3.88
