,2019,2020,2021,2022
revenue,242142000.0,337525000.0,490139000.0,620746000.0
net_income,-93745000.0,-59954000.0,-81966000.0,-59816000.0
eps_diluted,-14.13,-3.06,-0.82,-0.31
depreication,52949000.0,76844000.0,101437000.0,110801000.0
cash_and_equiv,0.0,96035000.0,93993000.0,92625000.0
long_term_debt,0.0,785033000.0,649555000.0,641527000.0
long_term_assets,0.0,1183756000.0,1491756000.0,1411141000.0
