,2020,2021,2022
revenue,91740000.0,445866000.0,685414000.0
net_income,14470000.0,-91151000.0,-302321000.0
eps_diluted,0.02,-0.69,-0.69
cash_and_equiv,5066000.0,190778000.0,309793000.0
depreication,290000.0,815000.0,6294000.0
long_term_assets,0.0,343723000.0,625263000.0
