,2018,2019,2020,2021,2022
revenue,11268700000.0,0.0,11819900000.0,17813600000.0,16218100000.0
eps_diluted,0.68,0.03,-1.11,-1.05,1.71
cash_and_equiv,388100000.0,475600000.0,844400000.0,701200000.0,1259900000.0
depreication,2109900000.0,2019300000.0,2216100000.0,4506500000.0,3027600000.0
net_income,0.0,0.0,0.0,0.0,0.0
long_term_debt,0.0,16783400000.0,32992100000.0,29601500000.0,24761400000.0
long_term_assets,0.0,24498200000.0,48685500000.0,43939900000.0,39386800000.0
