,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-37543.0,-117317.0,-133046,-183326.0,-156073,-45691.0,-385097.0,-185619.0,-2354356.0,-360759.0,46424.0,244858.0
eps_diluted,0.0,0.0,0,-0.01,0,-0.001,0.0,0.0,0.0,0.0,0.0,0.0
cash_and_equiv,435437.0,181879.0,384675,69501.0,32745,114508.0,50515.0,127.0,836.0,196174.0,243610.0,185782.0
long_term_assets,5169.0,16000.0,88663,43796.0,12412,6802.0,0.0,6304.0,1090616.0,3413997.0,5385988.0,10409842.0
revenue,0.0,178000.0,966229,613368.0,731815,1276883.0,657839.0,23048.0,1668582.0,1984138.0,2969599.0,2839357.0
depreication,0.0,0.0,4081,5441.0,5441,5441.0,5441.0,0.0,204354.0,167352.0,422633.0,485830.0
