,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
revenue,12080159.0,16088906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
net_income,1472925.0,404496.0,549511.0,-1823092.0,133747.0,695208.0,880430.0,477628.0,311536.0,667644.0,-1748928.0,726184.0,1246621.0
eps_diluted,0.04,0.01,0.02,-0.06,0.0,0.02,0.03,0.42,0.3,0.65,-1.71,0.71,1.26
long_term_debt,2838704.0,2445149.0,2462544.0,2465555.0,3888155.0,2595838.0,2477926.0,1716878.0,1052607.0,1281340.0,710345.0,752684.0,1130400.0
depreication,189102.0,358044.0,397702.0,487764.0,626919.0,568821.0,505390.0,536598.0,472067.0,124264.0,119039.0,128990.0,100089.0
cash_and_equiv,0.0,0.0,0.0,146405.0,531003.0,414661.0,2192057.0,1724504.0,2838649.0,3597491.0,1899082.0,0.0,0.0
