,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,114247000.0,180684000.0,127027000,198027000,203980000,188983000,185852000,450128000,418755000,334884000,137948000,135788000,325363000,234448000
revenue,0.0,406395000.0,156448000,162909000,169995000,199147000,255310000,335277000,1372027000,1584614000,1455048000,1310636000,1524896000,1695441000
net_income,0.0,31747000.0,22770000,-1020000,30759000,-18671000,59868000,-14200000,-30473000,-29913000,-1597000,72675000,131408000,205972000
depreication,0.0,13427000.0,20738000,24750000,30990000,38438000,48560000,70546000,71936000,80323000,66180000,65333000,60521000,53755000
long_term_debt,0.0,0.0,329792000,319616000,460475000,525633000,557162000,858820000,927916000,1175676000,1272087000,850754000,985933000,1828782000
long_term_assets,0.0,0.0,705330000,684484000,822096000,856337000,965299000,1051604000,1135478000,1263768000,1241904000,3131075000,1391127000,1430621000
