,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,2842000.0,2802000.0,8066000.0,127766000.0,186753000.0,168517000.0,306235000.0,190943000.0,126705000.0,1661082000.0,294233000.0,162700000.0
net_income,0.0,-9632000.0,-18281000.0,-12361000.0,-28562000.0,-55901000.0,-69421000.0,-158388000.0,-168653000.0,974895000.0,-457892000.0,-532784000.0
depreication,0.0,44000.0,47000.0,51000.0,100000.0,300000.0,500000.0,1100000.0,0.0,0.0,0.0,0.0
long_term_assets,0.0,0.0,125000.0,843000.0,525000.0,1952000.0,4862000.0,8010000.0,49057000.0,36876000.0,24645000.0,19469000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273000.0,1960000.0,1109186000.0,6308000.0,7686000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.08,-13.38,18.19,-7.8,-8.98
