,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
revenue,121157000.0,126578000.0,136155000.0,156224000.0,172105000.0,179512000.0,162210000.0,167638000.0,159462000.0,137332000.0,148904000.0,0.0,0.0
net_income,2422000.0,2562000.0,-5553000.0,8988000.0,7945000.0,-4531000.0,-10755000.0,-7937000.0,-21053000.0,4593000.0,856000.0,10370000.0,-14559000.0
depreication,19075000.0,18278000.0,20375000.0,23047000.0,0.0,30575000.0,34957000.0,37604000.0,22200000.0,0.0,22000000.0,20600000.0,20100000.0
eps_diluted,0.0,0.35,-0.22,0.34,0.3,-0.17,-0.4,-0.3,-0.82,0.18,0.03,0.4,-0.58
long_term_debt,0.0,242227000.0,110472000.0,106748000.0,0.0,118986000.0,136269000.0,126197000.0,140443000.0,0.0,136497000.0,40980000.0,40669000.0
long_term_assets,0.0,272772000.0,285860000.0,332776000.0,0.0,384407000.0,382265000.0,374260000.0,529358000.0,0.0,484717000.0,308071000.0,296000000.0
