,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,13076000.0,2677000.0,2677000.0,70849000.0,11607000.0,21507000.0,24750000.0,37099000.0,146873000.0,302406000.0,230521000.0
net_income,0.0,5423000.0,-1427000.0,1246000.0,3920000.0,-12463000.0,-958000.0,-2093000.0,-19428000.0,-8655000.0,-24091000.0
eps_diluted,0.0,0.18,0.07,-0.65,0.53,-0.01,0.52,0.61,-1.14,-0.22,-0.61
long_term_assets,0.0,0.0,75037000.0,300613000.0,454250000.0,377407000.0,509413000.0,880593000.0,942162000.0,1047894000.0,1150874000.0
revenue,0.0,0.0,0.0,0.0,268475000.0,96136000.0,124265000.0,151435000.0,157510000.0,739893000.0,900486000.0
depreication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40392000.0,48801000.0,58991000.0,72796000.0
