,2014,2015,2016,2017,2018,2019,2020,2021,2022
revenue,1537610000.0,1502958000.0,1572275000.0,351392000.0,343355000.0,368271000.0,420494000.0,2147930000.0,2270336000.0
net_income,21557000.0,-20436000.0,-179000.0,18247000.0,11418000.0,17859000.0,21600000.0,178873000.0,199278000.0
eps_diluted,0.23,-1.09,-0.02,0.24,0.15,0.24,0.29,2.38,2.75
depreication,43159000.0,41702000.0,40834000.0,40871000.0,40496000.0,43002000.0,45429000.0,41243000.0,41706000.0
cash_and_equiv,0.0,54409000.0,76058000.0,0.0,0.0,0.0,0.0,0.0,0.0
long_term_debt,0.0,755591000.0,832421000.0,753346000.0,679711000.0,709118000.0,690179000.0,798024000.0,1074933000.0
long_term_assets,0.0,1087450000.0,1071640000.0,1046829000.0,1027620000.0,1074231000.0,1066748000.0,1036660000.0,1134731000.0
