,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
cash_and_equiv,182000000.0,214000000.0,206000000.0,87000000.0,259000000.0,267000000.0,299000000.0,329000000.0,382000000.0,401000000.0,418000000.0,131000000.0,111000000.0,871000000.0,319000000.0,183000000.0,367000000.0
net_income,0.0,86000000.0,110000000.0,21000000.0,105000000.0,123000000.0,115000000.0,125000000.0,149000000.0,149000000.0,233000000.0,182000000.0,185000000.0,259000000.0,97000000.0,462000000.0,149000000.0
eps_diluted,0.0,3.23,0.77,0.15,0.79,0.93,0.87,0.95,1.13,1.14,1.77,1.4,1.46,2.03,0.78,3.73,1.2
depreication,0.0,205000000.0,190000000.0,185000000.0,173000000.0,177000000.0,180000000.0,177000000.0,169000000.0,165000000.0,163000000.0,166000000.0,180000000.0,180000000.0,211000000.0,224000000.0,236000000.0
long_term_debt,0.0,0.0,4088000000.0,3769000000.0,3490000000.0,4482000000.0,3304000000.0,3808000000.0,3501000000.0,3347000000.0,3600000000.0,3484000000.0,3727000000.0,4198000000.0,4840000000.0,4258000000.0,4394000000.0
long_term_assets,0.0,0.0,3396000000.0,3059000000.0,2884000000.0,2979000000.0,2882000000.0,2856000000.0,2725000000.0,3025000000.0,3059000000.0,3749000000.0,3811000000.0,4193000000.0,4505000000.0,4433000000.0,4117000000.0
revenue,0.0,0.0,0.0,0.0,5231000000.0,5468000000.0,5623000000.0,5514000000.0,5655000000.0,1406000000.0,1416000000.0,1473000000.0,1449000000.0,1842000000.0,1802000000.0,7107000000.0,7389000000.0
