,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,303000.0,24687000.0,5026000.0,56664000.0,93794000.0,58610000.0,17299000.0,13823000.0,3427000.0
net_income,0.0,-5889000.0,-12086000.0,-6849000.0,-8468000.0,-12165000.0,-44836000.0,-29199000.0,-16891000.0
revenue,0.0,0.0,399000.0,186000.0,2000.0,3764000.0,23851000.0,25987000.0,157000.0
long_term_debt,0.0,0.0,2865000.0,4254000.0,7004000.0,7196000.0,8463000.0,4854000.0,1662000.0
long_term_assets,0.0,0.0,11158000.0,14710000.0,23269000.0,24576000.0,23737000.0,22013000.0,18289000.0
depreication,0.0,0.0,0.0,551000.0,1081000.0,1607000.0,1869000.0,2338000.0,1534000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,-1.32,-0.78,-0.37
