,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,559000.0,769000.0,8860000.0,41829000.0,17869000.0,23678000.0,14567000.0,9546000.0,16253000.0,20350000.0,88337000.0,67896000.0
revenue,0.0,972000.0,1588000.0,3951000.0,3746000.0,5869000.0,135000.0,6545000.0,4873000.0,330000.0,432000.0,352000.0
net_income,0.0,-6658000.0,-12177000.0,-21668000.0,-25415000.0,-32503000.0,-24717000.0,-21675000.0,-15551000.0,-12976000.0,-12736000.0,-19569000.0
depreication,0.0,61000.0,92000.0,111000.0,438000.0,696000.0,642000.0,0.0,0.0,0.0,0.0,0.0
long_term_debt,0.0,0.0,1903000.0,3574000.0,4343000.0,22916000.0,18638000.0,12347000.0,11695000.0,4668000.0,4038000.0,4782000.0
long_term_assets,0.0,0.0,453000.0,681000.0,1798000.0,2428000.0,1925000.0,1725000.0,3299000.0,2819000.0,2229000.0,1726000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.82,-0.27,-0.31
