,2020,2021,2022
revenue,9026463.0,10822514.0,8818312.0
net_income,150955.0,-338156.0,-6677466.0
eps_diluted,0.01,-0.02,-0.37
cash_and_equiv,3058175.0,3136839.0,7177326.0
long_term_debt,7652672.0,7290751.0,5478274.0
long_term_assets,6081378.0,4506401.0,3603451.0
