,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,71496000.0,124956000.0,188267000.0,270877000.0,227968000.0,72600000.0,122722000.0,83414000.0,121074000.0,133400000.0,174479000.0,197499000.0,155889000.0,143872000.0,114573000.0,58142000.0
revenue,0.0,405370000.0,379531000.0,448687000.0,97143000.0,49247000.0,81785000.0,54874000.0,153959000.0,135586000.0,74918000.0,112185000.0,281400000.0,277158000.0,386887000.0,307147000.0
net_income,0.0,86580000.0,148624000.0,141243000.0,0.0,0.0,0.0,0.0,0.0,-217757000.0,-58725000.0,-32940000.0,-55985000.0,-225573000.0,182007000.0,158576000.0
eps_diluted,0.0,2.84,4.73,4.07,0.01,-1.06,-0.43,-2.72,-6.86,-3.43,0.07,0.44,0.02,-1.57,4.27,3.7
depreication,0.0,71395000.0,88150000.0,115663000.0,136203000.0,139063000.0,140743000.0,36714000.0,79556000.0,76330000.0,71776000.0,68976000.0,72824000.0,65168000.0,56231000.0,60190000.0
long_term_assets,0.0,0.0,2118734000.0,2889027000.0,2859912000.0,2740911000.0,2791376000.0,1622587000.0,1542134000.0,1396355000.0,1303720000.0,1357019000.0,1305697000.0,985607000.0,1028172000.0,1048436000.0
