,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,346000000.0,1393000000.0,1257000000.0,1017000000.0,566000000.0,294000000.0,232000000.0,454000000.0,210000000.0,646000000.0
net_income,0.0,233000000.0,309000000.0,-29000000.0,1000000.0,114000000.0,505000000.0,0.0,0.0,0.0
eps_diluted,0.0,3.0,4.54,-0.47,0.01,1.79,8.15,-8.39,3.59,16.41
depreication,0.0,393000000.0,306000000.0,302000000.0,265000000.0,277000000.0,277000000.0,235000000.0,244000000.0,241000000.0
long_term_debt,0.0,0.0,4873000000.0,4341000000.0,3583000000.0,3351000000.0,2258000000.0,2386000000.0,2530000000.0,1823000000.0
long_term_assets,0.0,0.0,6973000000.0,7112000000.0,6715000000.0,6547000000.0,5818000000.0,5330000000.0,4895000000.0,4445000000.0
revenue,0.0,0.0,0.0,3019000000.0,2309000000.0,2589000000.0,2148000000.0,2016000000.0,2111000000.0,2391000000.0
