,2016,2017,2018,2019,2020,2021,2022
revenue,623400000.0,676200000.0,740700000.0,824100000.0,842500000.0,1024200000.0,1246200000.0
net_income,-92900000.0,3300000.0,-60600000.0,78700000.0,-4000000.0,-75400000.0,-73400000.0
depreication,53200000.0,53800000.0,56600000.0,57100000.0,51800000.0,77500000.0,89000000.0
eps_diluted,0.0,-0.26,-0.6,0.53,-0.03,-0.5,-0.48
long_term_debt,0.0,5415500000.0,3447900000.0,3371700000.0,3863900000.0,3741900000.0,4533500000.0
long_term_assets,0.0,2271500000.0,2313700000.0,2462000000.0,2578700000.0,3022100000.0,3023200000.0
cash_and_equiv,0.0,0.0,217800000.0,281300000.0,188200000.0,367500000.0,431900000.0
