,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,2648000000.0,4255000000.0,4607000000.0,2892000000.0,2657000000.0,2416000000.0,2844000000.0,2088000000.0,1972000000.0,2762000000.0,1814000000.0,1565000000.0,2882000000.0,8307000000.0,7933000000.0,3266000000.0
net_income,0.0,-8922000000.0,-25000000.0,19000000.0,425000000.0,7000000.0,8479000000.0,-712000000.0,980000000.0,622000000.0,299000000.0,1019000000.0,1099000000.0,-12385000000.0,280000000.0,1318000000.0
eps_diluted,0.0,-19.08,-1.5,0.02,0.5,0.01,9.89,-0.86,1.25,0.84,0.42,1.49,1.71,-19.49,0.44,2.06
depreication,0.0,1266000000.0,1536000000.0,1511000000.0,1523000000.0,1565000000.0,1658000000.0,1771000000.0,1835000000.0,1902000000.0,2235000000.0,2329000000.0,2581000000.0,2312000000.0,1998000000.0,2107000000.0
revenue,0.0,0.0,28063000000.0,7789000000.0,8399000000.0,8602000000.0,9076000000.0,9647000000.0,9502000000.0,39450000000.0,41138000000.0,10742000000.0,11439000000.0,17095000000.0,29899000000.0,50582000000.0
long_term_debt,0.0,0.0,26462000000.0,25892000000.0,25761000000.0,25376000000.0,24997000000.0,26110000000.0,25472000000.0,22247000000.0,27399000000.0,27946000000.0,30310000000.0,43901000000.0,46050000000.0,47321000000.0
long_term_assets,0.0,0.0,35798000000.0,35881000000.0,35770000000.0,36278000000.0,42453000000.0,44847000000.0,44078000000.0,44399000000.0,45867000000.0,53926000000.0,56283000000.0,54592000000.0,56519000000.0,59277000000.0
