,2017,2018,2019,2020,2021,2022
revenue,3017011000.0,928940000.0,1037388000.0,964258000.0,3660771000.0,4195272000.0
net_income,97326000.0,7447000.0,13722000.0,21611000.0,64072000.0,96664000.0
eps_diluted,1.16,0.1,0.14,0.97,0.59,0.87
depreication,35198000.0,23213000.0,33008000.0,32538000.0,144209000.0,120501000.0
cash_and_equiv,0.0,280221000.0,182688000.0,483609000.0,342608000.0,262539000.0
long_term_debt,0.0,1435325000.0,1393735000.0,1727407000.0,1622706000.0,1851724000.0
long_term_assets,0.0,1123771000.0,1923959000.0,2094574000.0,2198589000.0,2478359000.0
