,2018,2019,2020,2021,2022
revenue,30578000.0,114620000,149739000.0,262735000,341029000.0
net_income,-9761000.0,-40207000,-30348000.0,-592753000,-181636000.0
cash_and_equiv,23836000.0,8228000,11781000.0,222378000,122715000.0
depreication,7263000.0,27974000,35043000.0,59351000,68529000.0
eps_diluted,0.0,-1,-0.89,-4,-0.91
long_term_debt,0.0,127820000,178343000.0,152900000,185633000.0
long_term_assets,0.0,336555000,329669000.0,562401000,536820000.0
