,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,10787.0,36325.0,1438.0,25432.0,313217.0,95930.0,0.0,0.0,0.0
net_income,0.0,-130326.0,-434228.0,-584277.0,1055972.0,2528302.0,-980056.0,-6241000.0,-53779000.0
long_term_assets,0.0,226824.0,40473422.0,41019387.0,7676892.0,6807586.0,11138401.0,79594000.0,41758000.0
long_term_debt,0.0,0.0,244576.0,2146268.0,5989301.0,10913951.0,9943306.0,39547000.0,38447000.0
revenue,0.0,0.0,0.0,0.0,15956097.0,28221569.0,21052211.0,45312000.0,76453000.0
eps_diluted,0.0,0.0,0.0,0.0,0.33,0.57,-0.24,-0.67,0.0
depreication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982000.0,7071000.0
