,2019,2020,2021,2022
revenue,50671000.0,96029000.0,234495000.0,235201000.0
net_income,-81452000.0,-74617000.0,-169913000.0,-720172000.0
eps_diluted,-2.49,-1.89,-1.3,-3.28
cash_and_equiv,22646000.0,41092000.0,213082000.0,124199000.0
depreication,4764000.0,3993000.0,10607000.0,10766000.0
long_term_assets,0.0,29600000.0,499468000.0,36668000.0
