,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,515700000.0,561500000.0,620800000.0,601600000.0,743000000.0,850000000.0,775000000.0
revenue,0.0,2251100000.0,9319100000.0,9458000000.0,12468000000.0,12861000000.0,14544000000.0
net_income,0.0,145600000.0,138600000.0,185600000.0,179100000.0,939000000.0,805000000.0
eps_diluted,0.0,0.13,0.12,0.115,0.113,0.602,0.529
depreication,0.0,374200000.0,357100000.0,453000000.0,652000000.0,574000000.0,625000000.0
long_term_assets,0.0,0.0,5437200000.0,11954900000.0,11907000000.0,11922000000.0,11573000000.0
