,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,761.0,949.0,590.0,919000.0,2796000.0,5958000.0,873000.0,451000.0,1386000.0,2264000.0,2969000.0,8330000.0,7723000.0
revenue,0.0,43036.0,43001.0,41860.0,42224000.0,48199000.0,59953000.0,26077000.0,15120000.0,12319000.0,10028000.0,8593000.0,10692000.0
net_income,0.0,1357.0,322.0,-1261.0,-1567000.0,-1839000.0,-8886000.0,-12491000.0,1912000.0,-750000.0,-4233000.0,1520000.0,8022000.0
eps_diluted,0.0,0.17,0.04,-0.02,-0.17,-0.18,-0.86,-1.18,0.13,-0.05,-0.28,0.09,0.45
long_term_assets,0.0,3639.0,5193.0,5038000.0,6602000.0,12279000.0,13864000.0,4420000.0,6247000.0,5723000.0,4773000.0,2972000.0,8458000.0
depreication,0.0,851.0,946.0,0.0,0.0,0.0,2722000.0,2434000.0,874000.0,466000.0,186000.0,167000.0,187000.0
