,2020,2021,2022
revenue,60320000.0,544483000.0,640313000.0
net_income,-10400.0,47312000.0,-2146318000.0
eps_diluted,-0.14,0.2,-6.3
depreication,9403000.0,33362000.0,225259000.0
cash_and_equiv,0.0,117871000.0,15884000.0
long_term_assets,0.0,1682304000.0,722584000.0
