,2018,2019,2020,2021,2022
revenue,32440000.0,40387000.0,41975000.0,48299000.0,45563000.0
net_income,-8012000.0,-12038000.0,-16687000.0,-26851000.0,-47387000.0
cash_and_equiv,13164000.0,72084000.0,57448000.0,99442000.0,62391000.0
long_term_debt,33569000.0,31749000.0,35430000.0,36796000.0,38591000.0
long_term_assets,7575000.0,7060000.0,7858000.0,10711000.0,13610000.0
depreication,600000.0,600000.0,500000.0,900000.0,1600000.0
eps_diluted,0.0,0.0,-1.32,-1.68,-2.77
