,2018,2019,2020,2021,2022
revenue,16156876.0,17846900.0,11911229.0,3911560.0,2415098.0
net_income,9192910.0,11174576.0,6944691.0,-6747453.0,-23738837.0
cash_and_equiv,1251758.0,8120622.0,6576658.0,4751538.0,6679077.0
depreication,36142.0,340894.0,449035.0,286874.0,387020.0
eps_diluted,0.0,0.55,6.54,-4.62,-15.47
long_term_assets,0.0,2393306.0,1267978.0,7879159.0,7906933.0
