,2015,2016,2017,2018,2019,2020,2021,2022
revenue,5970.0,91774.0,126456.0,30192.0,0.0,585254527.0,865838327.0,989216887.0
net_income,5075.0,-1546.0,-451927.0,-773296.0,-983955.0,141970335.0,-185779449.0,0.0
cash_and_equiv,0.0,586.0,60716.0,731239.0,883812.0,28202869.0,128367605.0,985.0
long_term_assets,0.0,0.0,12777.0,9983.0,350148.0,248066254.0,1200553943.0,1215241000.0
depreication,0.0,0.0,1500.0,2891.0,3512.0,5769462.0,247177230.0,378651902.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.12,-0.09,0.16
