,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,156490.0,47241.0,2590539.0,4853227.0,118688.0,481906.0,59251904.0,41167501.0
net_income,0.0,2314162.0,3271310.0,3222032.0,813455.0,813455.0,2356438.0,2223979.0
long_term_debt,0.0,0.0,3191015.0,2862355.0,8145080.0,8367387.0,4288690.0,8581606.0
long_term_assets,0.0,0.0,102516.0,736363.0,777603.0,1169575.0,10381365.0,10528473.0
depreication,0.0,0.0,21939.0,24886.0,36522.0,65232.0,68418.0,64287.0
eps_diluted,0.0,0.0,0.0,0.27,-0.03,1.25,0.56,0.1
revenue,0.0,0.0,0.0,0.0,28363963.0,0.0,39289951.0,99213379.0
