,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,0.0,0.0,0.0,803200000.0,962100000.0,1178400000.0,1205200000.0,1824800000.0,819300000.0,709200000.0
eps_diluted,0.0,2.56,2.5,0.64,0.95,6.17,0.52,3.37,0.44,2.1
depreication,0.0,178000000.0,176900000.0,160900000.0,158300000.0,174200000.0,341500000.0,384000000.0,395500000.0,465600000.0
long_term_debt,0.0,0.0,1323500000.0,4824500000.0,5658500000.0,5622400000.0,9793400000.0,7090900000.0,7673900000.0,5978400000.0
long_term_assets,0.0,0.0,5616500000.0,5701100000.0,7563800000.0,9734400000.0,13750200000.0,11604600000.0,13950600000.0,13413600000.0
revenue,0.0,0.0,0.0,5378200000.0,1577900000.0,1757500000.0,1263300000.0,1324900000.0,1374800000.0,5825700000.0
