,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,28762000.0,49963000.0,60542000.0,75108000.0,482449000.0,311301000.0,305448000.0,197469000.0,208814000.0,262019000.0,77153000.0,109632000.0,97068000.0,680252000.0,24295000.0
net_income,0.0,23797000.0,16215000.0,-16080000.0,25066000.0,178628000.0,392098000.0,167739000.0,128111000.0,151090000.0,140196000.0,-527646000.0,42625000.0,71657000.0,-13292000.0
eps_diluted,0.0,0.0,0.37,-0.37,0.13,0.31,0.64,0.36,0.31,0.11,0.39,-0.12,0.24,-0.04,-0.71
long_term_debt,0.0,0.0,264010000.0,351560000.0,2909956000.0,2871359000.0,2816935000.0,2533891000.0,2351799000.0,2158451000.0,2396773000.0,3169140000.0,3042901000.0,3109910000.0,824478000.0
long_term_assets,0.0,0.0,701021000.0,737335000.0,4016541000.0,4469026000.0,5137239000.0,5002026000.0,4599862000.0,4639865000.0,4657517000.0,5982587000.0,5989720000.0,6212633000.0,3478225000.0
depreication,0.0,0.0,16807000.0,22598000.0,183403000.0,119258000.0,174724000.0,142037000.0,137176000.0,132203000.0,141877000.0,236026000.0,246229000.0,262919000.0,219710000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1937282000.0,574931000.0,888373000.0,828122000.0,399058000.0,408713000.0
