,2016,2017,2018,2019,2020,2021,2022
revenue,2562100000.0,594800000.0,4224000000.0,5019600000.0,4781600000.0,5329100000.0,5589200000.0
net_income,346600000.0,33800000.0,18500000.0,63900000.0,51000000.0,879700000.0,752700000.0
eps_diluted,2.43,2.27,2.5,2.79,2.72,3.83,3.27
depreication,338500000.0,371700000.0,618800000.0,861700000.0,880100000.0,896400000.0,929400000.0
cash_and_equiv,0.0,3400000.0,160300000.0,23200000.0,144900000.0,26200000.0,25200000.0
long_term_assets,0.0,10897400000.0,23917100000.0,24508200000.0,25490500000.0,26810200000.0,27647900000.0
