,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,1259840.0,1662346.0,3117740.0,5626079.0,4995843.0,4976527.0,4796299.0,1358838.0
net_income,0.0,996550.0,1167002.0,-515971.0,453106.0,258039.0,-2245718.0,-2154084.0
depreication,0.0,5590.0,7232.0,12575.0,15180.0,21996.0,24910.0,36243.0
long_term_assets,0.0,0.0,251469.0,156773.0,594997.0,464215.0,359556.0,3143354.0
eps_diluted,0.0,0.0,0.0,0.0,0.04,0.02,-0.19,-0.18
revenue,0.0,0.0,0.0,0.0,0.0,5868725.0,4466233.0,450634.0
