,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,96655000.0,103299000.0,124187000.0,112613000.0,39789000.0,93615000.0,47204000.0,61137000.0,252832000.0,207992000.0,214172000.0
net_income,0.0,17273000.0,35071000.0,-16941000.0,-29799000.0,-111688000.0,-210561000.0,-143230000.0,-281050000.0,-5127000.0,-86246000.0
eps_diluted,0.0,0.64,1.31,-0.41,-0.61,-2.32,-4.34,-2.96,-5.78,-0.1,-1.61
depreication,0.0,4638000.0,5631000.0,20500000.0,85363000.0,0.0,0.0,0.0,0.0,0.0,0.0
long_term_debt,0.0,0.0,29898000.0,533425000.0,472755000.0,467974000.0,636284000.0,846064000.0,959727000.0,933765000.0,836357000.0
long_term_assets,0.0,0.0,73761000.0,1885325000.0,1529941000.0,1634033000.0,2016404000.0,1862354000.0,1691917000.0,1521770000.0,1408637000.0
revenue,0.0,0.0,0.0,0.0,964858000.0,278356000.0,296983000.0,287590000.0,269555000.0,270064000.0,1021805000.0
